sampler id:s,time
0036b26d-2451-4c0f-af31-4bd512285880,17.781264066696167
f000d7d6-1712-46b0-9e67-1cc213f23c3e,20.456357955932617
652d24ee-799c-4dc3-afc8-22cfd44765f4,21.52451205253601
8ccc8a84-3e60-4f94-acb2-0fdd0900d096,21.64888906478882
5a8c760c-0129-4798-8f1a-810a4e8155ca,22.619410276412964
74621f46-abe7-4595-b3d9-8c83287ebe23,22.92710304260254
750d81ce-9e8e-48c2-b45a-4244ad2fa172,24.480947732925415
8f5cd01a-bbcf-4360-b556-0baf23cf5e90,23.480278730392456
c4a98735-30b9-44dd-b5a5-3731fe707ee7,24.03126573562622
cce6b26f-aeb9-4455-a6c8-0bbefeef923a,23.990791082382202
316eca21-f1eb-4207-84ba-dde73b294f04,24.32568883895874
6217b72b-b050-4211-b945-f1c0753d8e83,23.41040587425232
bc8a40a0-00a6-4c62-86b2-cb29a8a829b8,24.584329843521118
d8f7bb20-fdce-4130-9121-6e892031b546,25.472289085388184
