sampler id:s,time
da6d6c60-8c5f-47a0-9740-a16ee7409f90,13.977966070175171
71cb08fb-1189-4564-93db-26e9afab81cc,14.234332799911499
f7e45607-5355-4b11-a327-26c59449861e,13.54814076423645
c0545a2e-0c1a-4d03-ada1-047417acd350,14.548887014389038
38aa7fcb-3e39-49eb-b3d3-81dc71c69089,14.210613012313843
b2c0fbbf-7b20-4627-838a-b9b330d264bb,13.296583890914917
2fd3ed64-d47c-48d6-a964-e2c0532d27ec,13.63005518913269
f419f5d8-7fb7-46ad-9206-b3b4b7951b57,16.43440294265747
04d3929b-4be9-4a5a-a07b-0dd16db3051b,15.735872030258179
468b7e29-b917-4e07-a4d5-a33c632c42cf,15.952059268951416
94b46c6c-d09e-4895-bb52-cdf6341a2115,16.22453808784485
8ac17af4-1e83-48d2-9f04-76986e47f7e7,15.806944847106934
ac0fac26-fdfe-4d30-9b95-69215550e5fc,15.965527057647705
4d733b36-0cb3-4bde-8fd4-a7ed37546e69,15.8056321144104
