sampler id:s,time
86ee8ad0-884e-4ed2-b171-b68958507966,21.483811140060425
7395a703-c66a-4a1f-a47f-a0dfdb3d590e,24.21612787246704
bb0889da-d220-4243-a747-cda18fe08abf,24.974161863327026
6b653775-3d29-4746-b636-12f8a527adf4,23.865478992462158
e6b4ce01-cec4-4549-967b-e8eb3387679f,24.290925979614258
7b5c4b3e-e16c-4891-86a2-7a40650f04f6,24.19089674949646
13f415eb-56dc-4df6-aedf-82b1d677367b,24.333316802978516
dcc2a3ce-65f4-47f2-877f-337bb8690fcd,25.892151832580566
f971c0c6-631b-4e26-bf02-da8ff1c4121d,27.184641122817993
091e46ff-8f49-4839-a03e-2fcee87dc00b,29.54460597038269
d7ca0b7a-48d1-4ddc-a140-56793330ef35,27.532329082489014
48f004e0-967c-49e4-9a00-42525091f2ac,28.13134002685547
5fabead7-2083-4b7a-a6bd-7d5d6c80a3b4,28.159274101257324
5734c87f-3808-42a8-8e2a-741432fa2873,29.62262797355652
