sampler id:s,time,pref seed
9d6ff934-dec6-4b22-8142-d03adf693c44,4.1619110107421875,10
cbafd9ed-8342-4baf-96cc-b80b5918f1da,4.278776168823242,10
1f6d4d0c-5021-47af-803e-78b246404d1c,4.564624071121216,10
e3178401-530c-40c3-9260-ace7928adedf,4.574596166610718,10
0ad7b47d-d42d-46f7-a1d3-b2a73eb0340f,4.636122941970825,10
