sampler id:s,time,pref seed
b34c8694-74a0-483f-adf6-0a0bf733b896,5.025029182434082,10
176e08c1-5b83-4235-9573-aeb94929ef49,4.823107719421387,10
40b4d355-7722-499f-8bd3-4e2e7b7b94cd,4.750381708145142,10
ff498567-55e5-4ab1-a593-0f8ce4d7e7e6,4.198766231536865,10
7949d1fc-9314-4814-a66d-fbed871322cd,4.20664119720459,10
