sampler id:s,time
62f55329-61ee-4ccc-ac5c-4c432dd4cf89,14.632044076919556
f99a4665-003e-4bdc-98cc-f8ee14c33932,14.746665954589844
860958b5-afd6-4110-b630-0b3a2f4d423d,15.59407091140747
d9fa4947-7fef-472e-b909-b98d59bd5a76,15.467208862304688
024816ae-749f-46db-b5d3-a378e3c8d274,15.411386013031006
3859a3df-91db-4516-b2b0-07d47be236c3,15.056306838989258
f0e928a7-cf1d-43fe-8602-982e1c116cb2,15.702033042907715
8752d4e1-5e74-44e9-83be-4bc634f90b64,14.947772979736328
15ea55e8-afb5-4ed2-918e-b26a5452321c,16.12585687637329
91255b6d-4792-40af-b4be-0d66a91a3655,15.567886114120483
803f3648-e9ca-40fd-b934-189800f2ea3e,15.431413650512695
5db0de96-60f9-4794-830d-f13b2a85d330,16.66978693008423
15c0e5a2-c51c-45be-98ad-79a4d05e7904,16.553038120269775
e1fc691c-9729-4540-9a03-917220f420e2,15.46175503730774
9fde4fd0-0ea0-419c-83ec-05023dfb6e31,16.087980031967163
af872da1-d547-40fa-9dad-9afeaa563bbb,16.284563064575195
c83a9b20-ee2e-4bf1-a601-3c5eb041b03a,15.758599996566772
f2e1e51f-4325-4f56-a4be-8313aeb491ab,17.192929983139038
132160a7-870f-49ca-bca3-7478295a7ccd,17.299479246139526
de1682c9-e5ec-4541-a15f-938fcf4fb786,16.543190002441406
1d4bb818-ba46-48a7-9152-0d68a9a035f4,16.20354199409485
0426b7d3-c94f-42ac-8c3a-d6ff13fa3271,16.873213052749634
ed711f87-9f0e-4fe3-925e-f0b2771b7278,16.37459397315979
a57a5e28-2e16-4c99-981e-937a044d800d,17.08350110054016
b4ff23b7-352c-47c3-bdc9-c6451ab8d9a4,17.54472589492798
aeb05636-8e6a-4f3c-a7ea-f12d2344fd09,16.66064214706421
3b2dbc44-dadd-44d1-acd6-2dff6160817c,15.566947221755981
084e0cb9-31c5-4309-9633-93487a086361,15.098794937133789
