full time,Hc full,bitstring,demands,layers,search iterations (if aer),pref seed,n candidates,lambdas,constraints
2139.4929101467133,-5325.5,000001101110101111101110111001100000100111000001001101010111100111111001110100101000111110001110010011100111111000111000011110011010000101100111110000111001001110100111110001010100101011100001011000001011101011111110010111101011101011110001101010111000011110001101010101100011110000111101000100010101011111100110111001111001101000011101100110001110101110110111011001010010100111000100101000111111000011110010111010111010,,2,20,10,50,"{'demand': 3, 'fair': 10, 'pref': 5, 'unavail': 15, 'extent': 8, 'rest': 0, 'titles': 5, 'memory': 3}","{'demand': {'correct rate': 0.42857142857142855, 'too many': 0, 'too few': np.float64(19.0)}, 'titles': {'ST error': 13, 'UL error': 13, 'ÖL error': 11}, 'preference': {'satisfaction': array([[ 0.51701054,  4.31978333,  3.07570715, 10.24843176,  4.13012133,
         5.31718734,  7.86585634,  0.87957585,  1.03147882,  3.78208915,
         8.7554843 ,  8.71011386,  8.83667315,  4.03078918,  6.96824625]]), 'prefer satisfied': array([[0.66666667, 0.4       , 0.66666667, 0.875     ,        nan,
        0.77777778, 0.75      , 1.        , 0.66666667, 0.8       ,
        0.75      , 0.72727273, 0.875     , 1.        , 0.81818182]]), 'prefer not satisfied': array([[0.4       , 1.        , 1.        , 0.66666667, 0.83333333,
        0.        , 1.        , 0.42857143, 0.5       , 1.        ,
        1.        , 0.8       , 0.75      ,        nan, 0.        ]])}, 'extent': {'error': array([[-15.        ,  10.        , -20.        , -10.        ,
        -13.33333333,   6.66666667, -13.33333333, -15.        ,
        -20.        , -25.        , -25.        , -20.        ,
        -15.        ,  20.        , -15.        ]])}}"
