sampler id:s,time,pref seed
ad114b0e-db34-40a2-a597-03a584aa496b,4.41403603553772,10
d26dbf89-2259-4054-a979-245fc0bf7b9d,4.434913158416748,10
1d488083-e13d-4552-965a-7dd81edaad39,4.4086689949035645,10
d28a3bbb-47d8-4591-8d11-a35e19a79a53,4.279806137084961,10
acdf7b90-f59b-49f2-9f03-841011497f01,4.67208194732666,10
