date,demand,attractiveness,is_holiday,weekday,staff,shift covered
2025-06-01,1.0,0.0,True,Sunday,[],NOT ok!
2025-06-02,2.0,0.0,False,Monday,"['1', '0']",ok
2025-06-03,2.0,0.0,False,Tuesday,"['2', '0']",ok
2025-06-04,2.0,0.4761904761904761,False,Wednesday,"['2', '1']",ok
2025-06-05,2.0,0.4761904761904761,False,Thursday,"['2', '0']",ok
2025-06-06,1.0,-1.818181818181818,True,Friday,['1'],ok
2025-06-07,1.0,0.9090909090909092,True,Saturday,['1'],ok
